date,year,month,day,day_of_week,draw_sequence,number,digit_1,digit_2,digit_3,sum,is_double,is_triple,has_payout_data,is_bonus_draw
2002-07-30,2002,7,30,Tuesday,1,842,8,4,2,14,False,False,True,False
2007-06-27,2007,6,27,Wednesday,1,933,9,3,3,15,True,False,True,False
2006-06-25,2006,6,25,Sunday,1,588,5,8,8,21,True,False,True,False
2009-06-22,2009,6,22,Monday,1,702,7,0,2,9,False,False,True,False
2008-06-16,2008,6,16,Monday,1,997,9,9,7,25,True,False,True,False
2004-07-01,2004,7,1,Thursday,1,139,1,3,9,13,False,False,True,False
2003-06-17,2003,6,17,Tuesday,1,304,3,0,4,7,False,False,True,False
2005-06-30,2005,6,30,Thursday,1,953,9,5,3,17,False,False,True,False
2002-07-29,2002,7,29,Monday,1,937,9,3,7,19,False,False,True,False
2007-06-26,2007,6,26,Tuesday,1,071,0,7,1,8,False,False,True,False
2006-06-24,2006,6,24,Saturday,1,590,5,9,0,14,False,False,True,False
2009-06-21,2009,6,21,Sunday,1,033,0,3,3,6,True,False,True,False
2008-06-15,2008,6,15,Sunday,1,571,5,7,1,13,False,False,True,False
2004-06-30,2004,6,30,Wednesday,1,245,2,4,5,11,False,False,True,False
2003-06-16,2003,6,16,Monday,1,830,8,3,0,11,False,False,True,False
2005-06-29,2005,6,29,Wednesday,1,365,3,6,5,14,False,False,True,False
2002-07-27,2002,7,27,Saturday,1,015,0,1,5,6,False,False,True,False
2007-06-25,2007,6,25,Monday,1,546,5,4,6,15,False,False,True,False
2006-06-23,2006,6,23,Friday,1,477,4,7,7,18,True,False,True,False
2009-06-20,2009,6,20,Saturday,1,209,2,0,9,11,False,False,True,False
2008-06-14,2008,6,14,Saturday,1,466,4,6,6,16,True,False,True,False
2004-06-29,2004,6,29,Tuesday,1,280,2,8,0,10,False,False,True,False
2003-06-15,2003,6,15,Sunday,1,222,2,2,2,6,False,True,True,False
2002-07-26,2002,7,26,Friday,1,824,8,2,4,14,False,False,True,False
2007-06-24,2007,6,24,Sunday,1,662,6,6,2,14,True,False,True,False
2005-06-28,2005,6,28,Tuesday,1,223,2,2,3,7,True,False,True,False
2006-06-22,2006,6,22,Thursday,1,397,3,9,7,19,False,False,True,False
2008-04-23,2008,4,23,Wednesday,1,935,9,3,5,17,False,False,True,False
2002-05-27,2002,5,27,Monday,1,698,6,9,8,23,False,False,True,False
2006-05-02,2006,5,2,Tuesday,1,648,6,4,8,18,False,False,True,False
2004-05-06,2004,5,6,Thursday,1,037,0,3,7,10,False,False,True,False
2005-05-06,2005,5,6,Friday,1,681,6,8,1,15,False,False,True,False
2007-05-02,2007,5,2,Wednesday,1,846,8,4,6,18,False,False,True,False
2003-04-26,2003,4,26,Saturday,1,135,1,3,5,9,False,False,True,False
2009-04-29,2009,4,29,Wednesday,1,388,3,8,8,19,True,False,True,False
2008-04-22,2008,4,22,Tuesday,1,249,2,4,9,15,False,False,True,False
2002-05-25,2002,5,25,Saturday,1,464,4,6,4,14,True,False,True,False
2006-05-01,2006,5,1,Monday,1,925,9,2,5,16,False,False,True,False
2005-05-05,2005,5,5,Thursday,1,587,5,8,7,20,False,False,True,False
2004-05-05,2004,5,5,Wednesday,1,069,0,6,9,15,False,False,True,False
2007-05-01,2007,5,1,Tuesday,1,349,3,4,9,16,False,False,True,False
2003-04-25,2003,4,25,Friday,1,697,6,9,7,22,False,False,True,False
2009-04-28,2009,4,28,Tuesday,1,160,1,6,0,7,False,False,True,False
2008-04-21,2008,4,21,Monday,1,903,9,0,3,12,False,False,True,False
2002-05-24,2002,5,24,Friday,1,575,5,7,5,17,True,False,True,False
2006-04-30,2006,4,30,Sunday,1,178,1,7,8,16,False,False,True,False
2004-05-04,2004,5,4,Tuesday,1,331,3,3,1,7,True,False,True,False
2005-05-04,2005,5,4,Wednesday,1,057,0,5,7,12,False,False,True,False
2007-04-30,2007,4,30,Monday,1,347,3,4,7,14,False,False,True,False
2009-04-27,2009,4,27,Monday,1,598,5,9,8,22,False,False,True,False
2003-04-24,2003,4,24,Thursday,1,920,9,2,0,11,False,False,True,False
2008-04-20,2008,4,20,Sunday,1,344,3,4,4,11,True,False,True,False
2002-05-23,2002,5,23,Thursday,1,263,2,6,3,11,False,False,True,False
2004-05-03,2004,5,3,Monday,1,378,3,7,8,18,False,False,True,False
2006-04-29,2006,4,29,Saturday,1,084,0,8,4,12,False,False,True,False
2005-05-03,2005,5,3,Tuesday,1,635,6,3,5,14,False,False,True,False
2007-04-29,2007,4,29,Sunday,1,657,6,5,7,18,False,False,True,False
2009-04-26,2009,4,26,Sunday,1,125,1,2,5,8,False,False,True,False
2008-04-19,2008,4,19,Saturday,1,423,4,2,3,9,False,False,True,False
2003-04-23,2003,4,23,Wednesday,1,616,6,1,6,13,True,False,True,False
2002-05-22,2002,5,22,Wednesday,1,016,0,1,6,7,False,False,True,False
2004-05-02,2004,5,2,Sunday,1,788,7,8,8,23,True,False,True,False
2005-05-02,2005,5,2,Monday,1,026,0,2,6,8,False,False,True,False
2006-04-28,2006,4,28,Friday,1,952,9,5,2,16,False,False,True,False
2007-04-28,2007,4,28,Saturday,1,155,1,5,5,11,True,False,True,False
2009-04-25,2009,4,25,Saturday,1,915,9,1,5,15,False,False,True,False
2008-04-18,2008,4,18,Friday,1,633,6,3,3,12,True,False,True,False
2003-04-22,2003,4,22,Tuesday,1,943,9,4,3,16,False,False,True,False
2002-05-21,2002,5,21,Tuesday,1,559,5,5,9,19,True,False,True,False
2004-05-01,2004,5,1,Saturday,1,525,5,2,5,12,True,False,True,False
2005-05-01,2005,5,1,Sunday,1,917,9,1,7,17,False,False,True,False
2006-04-27,2006,4,27,Thursday,1,076,0,7,6,13,False,False,True,False
2007-04-27,2007,4,27,Friday,1,593,5,9,3,17,False,False,True,False
2009-04-24,2009,4,24,Friday,1,614,6,1,4,11,False,False,True,False
2008-04-17,2008,4,17,Thursday,1,665,6,6,5,17,True,False,True,False
2003-04-21,2003,4,21,Monday,1,296,2,9,6,17,False,False,True,False
2002-05-20,2002,5,20,Monday,1,407,4,0,7,11,False,False,True,False
2004-04-30,2004,4,30,Friday,1,785,7,8,5,20,False,False,True,False
2005-04-30,2005,4,30,Saturday,1,479,4,7,9,20,False,False,True,False
2006-04-26,2006,4,26,Wednesday,1,656,6,5,6,17,True,False,True,False
2007-04-26,2007,4,26,Thursday,1,180,1,8,0,9,False,False,True,False
2008-04-16,2008,4,16,Wednesday,1,205,2,0,5,7,False,False,True,False
2009-04-23,2009,4,23,Thursday,1,661,6,6,1,13,True,False,True,False
2003-04-20,2003,4,20,Sunday,1,421,4,2,1,7,False,False,True,False
2002-05-18,2002,5,18,Saturday,1,953,9,5,3,17,False,False,True,False
2004-04-29,2004,4,29,Thursday,1,717,7,1,7,15,True,False,True,False
2005-04-29,2005,4,29,Friday,1,894,8,9,4,21,False,False,True,False
2006-04-25,2006,4,25,Tuesday,1,442,4,4,2,10,True,False,True,False
2007-04-25,2007,4,25,Wednesday,1,223,2,2,3,7,True,False,True,False
2008-04-15,2008,4,15,Tuesday,1,035,0,3,5,8,False,False,True,False
2009-04-22,2009,4,22,Wednesday,1,377,3,7,7,17,True,False,True,False
2002-05-17,2002,5,17,Friday,1,891,8,9,1,18,False,False,True,False
2004-04-28,2004,4,28,Wednesday,1,234,2,3,4,9,False,False,True,False
2003-04-19,2003,4,19,Saturday,1,407,4,0,7,11,False,False,True,False
2005-04-28,2005,4,28,Thursday,1,075,0,7,5,12,False,False,True,False
2006-04-24,2006,4,24,Monday,1,475,4,7,5,16,False,False,True,False
2007-04-24,2007,4,24,Tuesday,1,169,1,6,9,16,False,False,True,False
2008-04-14,2008,4,14,Monday,1,362,3,6,2,11,False,False,True,False
2009-04-21,2009,4,21,Tuesday,1,322,3,2,2,7,True,False,True,False
2004-04-27,2004,4,27,Tuesday,1,727,7,2,7,16,True,False,True,False
2002-05-16,2002,5,16,Thursday,1,782,7,8,2,17,False,False,True,False
2005-04-27,2005,4,27,Wednesday,1,469,4,6,9,19,False,False,True,False
2003-04-18,2003,4,18,Friday,1,723,7,2,3,12,False,False,True,False
2006-04-23,2006,4,23,Sunday,1,637,6,3,7,16,False,False,True,False
2007-04-23,2007,4,23,Monday,1,632,6,3,2,11,False,False,True,False
2008-04-13,2008,4,13,Sunday,1,604,6,0,4,10,False,False,True,False
2009-04-20,2009,4,20,Monday,1,696,6,9,6,21,True,False,True,False
2004-04-26,2004,4,26,Monday,1,702,7,0,2,9,False,False,True,False
2002-05-15,2002,5,15,Wednesday,1,597,5,9,7,21,False,False,True,False
2005-04-26,2005,4,26,Tuesday,1,821,8,2,1,11,False,False,True,False
2003-04-17,2003,4,17,Thursday,1,602,6,0,2,8,False,False,True,False
2006-04-22,2006,4,22,Saturday,1,102,1,0,2,3,False,False,True,False
2007-04-22,2007,4,22,Sunday,1,000,0,0,0,0,False,True,True,False
2008-04-12,2008,4,12,Saturday,1,927,9,2,7,18,False,False,True,False
2004-04-25,2004,4,25,Sunday,1,650,6,5,0,11,False,False,True,False
2009-04-19,2009,4,19,Sunday,1,866,8,6,6,20,True,False,True,False
2002-05-14,2002,5,14,Tuesday,1,281,2,8,1,11,False,False,True,False
2005-04-25,2005,4,25,Monday,1,989,9,8,9,26,True,False,True,False
2003-04-16,2003,4,16,Wednesday,1,192,1,9,2,12,False,False,True,False
2006-04-21,2006,4,21,Friday,1,230,2,3,0,5,False,False,True,False
2007-04-21,2007,4,21,Saturday,1,344,3,4,4,11,True,False,True,False
2004-04-24,2004,4,24,Saturday,1,857,8,5,7,20,False,False,True,False
2008-04-11,2008,4,11,Friday,1,179,1,7,9,17,False,False,True,False
2005-04-24,2005,4,24,Sunday,1,835,8,3,5,16,False,False,True,False
2009-04-18,2009,4,18,Saturday,1,484,4,8,4,16,True,False,True,False
2002-05-13,2002,5,13,Monday,1,734,7,3,4,14,False,False,True,False
2003-04-15,2003,4,15,Tuesday,1,955,9,5,5,19,True,False,True,False
2006-04-20,2006,4,20,Thursday,1,001,0,0,1,1,True,False,True,False
2007-04-20,2007,4,20,Friday,1,019,0,1,9,10,False,False,True,False
2004-04-23,2004,4,23,Friday,1,470,4,7,0,11,False,False,True,False
2008-04-10,2008,4,10,Thursday,1,189,1,8,9,18,False,False,True,False
2005-04-23,2005,4,23,Saturday,1,539,5,3,9,17,False,False,True,False
2002-05-11,2002,5,11,Saturday,1,367,3,6,7,16,False,False,True,False
2009-04-17,2009,4,17,Friday,1,658,6,5,8,19,False,False,True,False
2006-04-19,2006,4,19,Wednesday,1,024,0,2,4,6,False,False,True,False
2003-04-14,2003,4,14,Monday,1,309,3,0,9,12,False,False,True,False
2007-04-19,2007,4,19,Thursday,1,950,9,5,0,14,False,False,True,False
2004-04-22,2004,4,22,Thursday,1,089,0,8,9,17,False,False,True,False
2008-04-09,2008,4,9,Wednesday,1,497,4,9,7,20,False,False,True,False
2005-04-22,2005,4,22,Friday,1,723,7,2,3,12,False,False,True,False
2002-05-10,2002,5,10,Friday,1,052,0,5,2,7,False,False,True,False
2009-04-16,2009,4,16,Thursday,1,653,6,5,3,14,False,False,True,False
2006-04-18,2006,4,18,Tuesday,1,472,4,7,2,13,False,False,True,False
2003-04-13,2003,4,13,Sunday,1,938,9,3,8,20,False,False,True,False
2007-04-18,2007,4,18,Wednesday,1,986,9,8,6,23,False,False,True,False
2004-04-21,2004,4,21,Wednesday,1,082,0,8,2,10,False,False,True,False
2008-04-08,2008,4,8,Tuesday,1,277,2,7,7,16,True,False,True,False
2005-04-21,2005,4,21,Thursday,1,208,2,0,8,10,False,False,True,False
2002-05-09,2002,5,9,Thursday,1,151,1,5,1,7,True,False,True,False
2005-03-06,2005,3,6,Sunday,1,237,2,3,7,12,False,False,True,False
2003-03-01,2003,3,1,Saturday,1,251,2,5,1,8,False,False,True,False
2002-03-16,2002,3,16,Saturday,1,510,5,1,0,6,False,False,True,False
2006-03-04,2006,3,4,Saturday,1,025,0,2,5,7,False,False,True,False
2009-03-02,2009,3,2,Monday,1,695,6,9,5,20,False,False,True,False
2004-03-05,2004,3,5,Friday,1,323,3,2,3,8,True,False,True,False
2008-03-02,2008,3,2,Sunday,1,905,9,0,5,14,False,False,True,False
2007-03-03,2007,3,3,Saturday,1,642,6,4,2,12,False,False,True,False
2005-03-05,2005,3,5,Saturday,1,145,1,4,5,10,False,False,True,False
2003-02-28,2003,2,28,Friday,1,114,1,1,4,6,True,False,True,False
2002-03-15,2002,3,15,Friday,1,997,9,9,7,25,True,False,True,False
2006-03-03,2006,3,3,Friday,1,765,7,6,5,18,False,False,True,False
2004-03-04,2004,3,4,Thursday,1,289,2,8,9,19,False,False,True,False
2009-03-01,2009,3,1,Sunday,1,106,1,0,6,7,False,False,True,False
2008-03-01,2008,3,1,Saturday,1,797,7,9,7,23,True,False,True,False
2007-03-02,2007,3,2,Friday,1,774,7,7,4,18,True,False,True,False
2005-03-04,2005,3,4,Friday,1,784,7,8,4,19,False,False,True,False
2003-02-27,2003,2,27,Thursday,1,983,9,8,3,20,False,False,True,False
2002-03-14,2002,3,14,Thursday,1,034,0,3,4,7,False,False,True,False
2006-03-02,2006,3,2,Thursday,1,345,3,4,5,12,False,False,True,False
2004-03-03,2004,3,3,Wednesday,1,599,5,9,9,23,True,False,True,False
2009-02-28,2009,2,28,Saturday,1,190,1,9,0,10,False,False,True,False
2008-02-29,2008,2,29,Friday,1,731,7,3,1,11,False,False,True,False
2005-03-03,2005,3,3,Thursday,1,314,3,1,4,8,False,False,True,False
2007-03-01,2007,3,1,Thursday,1,154,1,5,4,10,False,False,True,False
2003-02-26,2003,2,26,Wednesday,1,457,4,5,7,16,False,False,True,False
2002-03-13,2002,3,13,Wednesday,1,954,9,5,4,18,False,False,True,False
2006-03-01,2006,3,1,Wednesday,1,625,6,2,5,13,False,False,True,False
2004-03-02,2004,3,2,Tuesday,1,649,6,4,9,19,False,False,True,False
2009-02-27,2009,2,27,Friday,1,907,9,0,7,16,False,False,True,False
2008-02-28,2008,2,28,Thursday,1,682,6,8,2,16,False,False,True,False
2005-03-02,2005,3,2,Wednesday,1,172,1,7,2,10,False,False,True,False
2007-02-28,2007,2,28,Wednesday,1,230,2,3,0,5,False,False,True,False
2002-03-12,2002,3,12,Tuesday,1,800,8,0,0,8,True,False,True,False
2003-02-25,2003,2,25,Tuesday,1,017,0,1,7,8,False,False,True,False
2006-02-28,2006,2,28,Tuesday,1,431,4,3,1,8,False,False,True,False
2004-03-01,2004,3,1,Monday,1,252,2,5,2,9,True,False,True,False
2009-02-26,2009,2,26,Thursday,1,218,2,1,8,11,False,False,True,False
2008-02-27,2008,2,27,Wednesday,1,612,6,1,2,9,False,False,True,False
2005-03-01,2005,3,1,Tuesday,1,214,2,1,4,7,False,False,True,False
2007-02-27,2007,2,27,Tuesday,1,977,9,7,7,23,True,False,True,False
2002-03-11,2002,3,11,Monday,1,200,2,0,0,2,True,False,True,False
2003-02-24,2003,2,24,Monday,1,983,9,8,3,20,False,False,True,False
2004-02-29,2004,2,29,Sunday,1,399,3,9,9,21,True,False,True,False
2006-02-27,2006,2,27,Monday,1,994,9,9,4,22,True,False,True,False
2009-02-25,2009,2,25,Wednesday,1,528,5,2,8,15,False,False,True,False
2008-02-26,2008,2,26,Tuesday,1,159,1,5,9,15,False,False,True,False
2005-02-28,2005,2,28,Monday,1,530,5,3,0,8,False,False,True,False
2007-02-26,2007,2,26,Monday,1,512,5,1,2,8,False,False,True,False
2002-03-09,2002,3,9,Saturday,1,498,4,9,8,21,False,False,True,False
2003-02-23,2003,2,23,Sunday,1,529,5,2,9,16,False,False,True,False
2004-02-28,2004,2,28,Saturday,1,902,9,0,2,11,False,False,True,False
2006-02-26,2006,2,26,Sunday,1,674,6,7,4,17,False,False,True,False
2009-02-24,2009,2,24,Tuesday,1,289,2,8,9,19,False,False,True,False
2008-02-25,2008,2,25,Monday,1,686,6,8,6,20,True,False,True,False
2005-02-27,2005,2,27,Sunday,1,766,7,6,6,19,True,False,True,False
2002-03-08,2002,3,8,Friday,1,449,4,4,9,17,True,False,True,False
2007-02-25,2007,2,25,Sunday,1,720,7,2,0,9,False,False,True,False
2004-02-27,2004,2,27,Friday,1,225,2,2,5,9,True,False,True,False
2003-02-22,2003,2,22,Saturday,1,607,6,0,7,13,False,False,True,False
2006-02-25,2006,2,25,Saturday,1,404,4,0,4,8,True,False,True,False
2009-02-23,2009,2,23,Monday,1,954,9,5,4,18,False,False,True,False
2005-02-26,2005,2,26,Saturday,1,646,6,4,6,16,True,False,True,False
2008-02-24,2008,2,24,Sunday,1,229,2,2,9,13,True,False,True,False
2002-03-07,2002,3,7,Thursday,1,828,8,2,8,18,True,False,True,False
2004-02-26,2004,2,26,Thursday,1,998,9,9,8,26,True,False,True,False
2007-02-24,2007,2,24,Saturday,1,442,4,4,2,10,True,False,True,False
2006-02-24,2006,2,24,Friday,1,166,1,6,6,13,True,False,True,False
2003-02-21,2003,2,21,Friday,1,816,8,1,6,15,False,False,True,False
2005-02-25,2005,2,25,Friday,1,028,0,2,8,10,False,False,True,False
2009-02-22,2009,2,22,Sunday,1,996,9,9,6,24,True,False,True,False
2008-02-23,2008,2,23,Saturday,1,638,6,3,8,17,False,False,True,False
2002-03-06,2002,3,6,Wednesday,1,920,9,2,0,11,False,False,True,False
2004-02-25,2004,2,25,Wednesday,1,751,7,5,1,13,False,False,True,False
2007-02-23,2007,2,23,Friday,1,119,1,1,9,11,True,False,True,False
2006-02-23,2006,2,23,Thursday,1,175,1,7,5,13,False,False,True,False
2003-02-20,2003,2,20,Thursday,1,729,7,2,9,18,False,False,True,False
2005-02-24,2005,2,24,Thursday,1,834,8,3,4,15,False,False,True,False
2009-02-21,2009,2,21,Saturday,1,282,2,8,2,12,True,False,True,False
2008-02-22,2008,2,22,Friday,1,444,4,4,4,12,False,True,True,False
2002-03-05,2002,3,5,Tuesday,1,581,5,8,1,14,False,False,True,False
2004-02-24,2004,2,24,Tuesday,1,264,2,6,4,12,False,False,True,False
2007-02-22,2007,2,22,Thursday,1,827,8,2,7,17,False,False,True,False
2006-02-22,2006,2,22,Wednesday,1,514,5,1,4,10,False,False,True,False
2003-02-19,2003,2,19,Wednesday,1,350,3,5,0,8,False,False,True,False
2005-02-23,2005,2,23,Wednesday,1,902,9,0,2,11,False,False,True,False
2009-02-20,2009,2,20,Friday,1,625,6,2,5,13,False,False,True,False
2008-02-21,2008,2,21,Thursday,1,530,5,3,0,8,False,False,True,False
2004-02-23,2004,2,23,Monday,1,139,1,3,9,13,False,False,True,False
2002-03-04,2002,3,4,Monday,1,174,1,7,4,12,False,False,True,False
2007-02-21,2007,2,21,Wednesday,1,748,7,4,8,19,False,False,True,False
2006-02-21,2006,2,21,Tuesday,1,245,2,4,5,11,False,False,True,False
2003-02-18,2003,2,18,Tuesday,1,260,2,6,0,8,False,False,True,False
2005-02-22,2005,2,22,Tuesday,1,929,9,2,9,20,True,False,True,False
2008-05-17,2008,5,17,Saturday,1,737,7,3,7,17,True,False,True,False
2007-05-27,2007,5,27,Sunday,1,386,3,8,6,17,False,False,True,False
2005-05-31,2005,5,31,Tuesday,1,218,2,1,8,11,False,False,True,False
2009-05-23,2009,5,23,Saturday,1,382,3,8,2,13,False,False,True,False
2004-05-31,2004,5,31,Monday,1,937,9,3,7,19,False,False,True,False
2002-06-24,2002,6,24,Monday,1,840,8,4,0,12,False,False,True,False
2003-05-19,2003,5,19,Monday,1,070,0,7,0,7,True,False,True,False
2006-05-25,2006,5,25,Thursday,1,201,2,0,1,3,False,False,True,False
2008-05-16,2008,5,16,Friday,1,359,3,5,9,17,False,False,True,False
2007-05-26,2007,5,26,Saturday,1,945,9,4,5,18,False,False,True,False
2005-05-30,2005,5,30,Monday,1,298,2,9,8,19,False,False,True,False
2004-05-30,2004,5,30,Sunday,1,655,6,5,5,16,True,False,True,False
2009-05-22,2009,5,22,Friday,1,346,3,4,6,13,False,False,True,False
2002-06-22,2002,6,22,Saturday,1,928,9,2,8,19,False,False,True,False
2003-05-18,2003,5,18,Sunday,1,608,6,0,8,14,False,False,True,False
2008-05-15,2008,5,15,Thursday,1,697,6,9,7,22,False,False,True,False
2006-05-24,2006,5,24,Wednesday,1,199,1,9,9,19,True,False,True,False
2007-05-25,2007,5,25,Friday,1,265,2,6,5,13,False,False,True,False
2005-05-29,2005,5,29,Sunday,1,216,2,1,6,9,False,False,True,False
2004-05-29,2004,5,29,Saturday,1,246,2,4,6,12,False,False,True,False
2009-05-21,2009,5,21,Thursday,1,796,7,9,6,22,False,False,True,False
2002-06-21,2002,6,21,Friday,1,406,4,0,6,10,False,False,True,False
2003-05-17,2003,5,17,Saturday,1,150,1,5,0,6,False,False,True,False
2008-05-14,2008,5,14,Wednesday,1,587,5,8,7,20,False,False,True,False
2006-05-23,2006,5,23,Tuesday,1,002,0,0,2,2,True,False,True,False
2007-05-24,2007,5,24,Thursday,1,758,7,5,8,20,False,False,True,False
2005-05-28,2005,5,28,Saturday,1,062,0,6,2,8,False,False,True,False
2004-05-28,2004,5,28,Friday,1,778,7,7,8,22,True,False,True,False
2009-05-20,2009,5,20,Wednesday,1,255,2,5,5,12,True,False,True,False
2002-06-20,2002,6,20,Thursday,1,680,6,8,0,14,False,False,True,False
2003-05-16,2003,5,16,Friday,1,684,6,8,4,18,False,False,True,False
2008-05-13,2008,5,13,Tuesday,1,958,9,5,8,22,False,False,True,False
2006-05-22,2006,5,22,Monday,1,512,5,1,2,8,False,False,True,False
2005-05-27,2005,5,27,Friday,1,554,5,5,4,14,True,False,True,False
2007-05-23,2007,5,23,Wednesday,1,845,8,4,5,17,False,False,True,False
2004-05-27,2004,5,27,Thursday,1,749,7,4,9,20,False,False,True,False
2009-05-19,2009,5,19,Tuesday,1,865,8,6,5,19,False,False,True,False
2002-06-19,2002,6,19,Wednesday,1,606,6,0,6,12,True,False,True,False
2003-05-15,2003,5,15,Thursday,1,861,8,6,1,15,False,False,True,False
2008-05-12,2008,5,12,Monday,1,181,1,8,1,10,True,False,True,False
2005-05-26,2005,5,26,Thursday,1,844,8,4,4,16,True,False,True,False
2006-05-21,2006,5,21,Sunday,1,013,0,1,3,4,False,False,True,False
2007-05-22,2007,5,22,Tuesday,1,665,6,6,5,17,True,False,True,False
2004-05-26,2004,5,26,Wednesday,1,734,7,3,4,14,False,False,True,False
2002-06-18,2002,6,18,Tuesday,1,955,9,5,5,19,True,False,True,False
2009-05-18,2009,5,18,Monday,1,309,3,0,9,12,False,False,True,False
2003-05-14,2003,5,14,Wednesday,1,912,9,1,2,12,False,False,True,False
2005-05-25,2005,5,25,Wednesday,1,973,9,7,3,19,False,False,True,False
2008-05-11,2008,5,11,Sunday,1,690,6,9,0,15,False,False,True,False
2006-05-20,2006,5,20,Saturday,1,493,4,9,3,16,False,False,True,False
2007-05-21,2007,5,21,Monday,1,443,4,4,3,11,True,False,True,False
2004-05-25,2004,5,25,Tuesday,1,831,8,3,1,12,False,False,True,False
2002-06-17,2002,6,17,Monday,1,460,4,6,0,10,False,False,True,False
2009-05-17,2009,5,17,Sunday,1,823,8,2,3,13,False,False,True,False
2003-05-13,2003,5,13,Tuesday,1,532,5,3,2,10,False,False,True,False
2005-05-24,2005,5,24,Tuesday,1,979,9,7,9,25,True,False,True,False
2007-05-20,2007,5,20,Sunday,1,110,1,1,0,2,True,False,True,False
2008-05-10,2008,5,10,Saturday,1,446,4,4,6,14,True,False,True,False
2006-05-19,2006,5,19,Friday,1,696,6,9,6,21,True,False,True,False
2004-05-24,2004,5,24,Monday,1,352,3,5,2,10,False,False,True,False
2002-06-15,2002,6,15,Saturday,1,814,8,1,4,13,False,False,True,False
2009-05-16,2009,5,16,Saturday,1,257,2,5,7,14,False,False,True,False
2003-05-12,2003,5,12,Monday,1,533,5,3,3,11,True,False,True,False
2005-05-23,2005,5,23,Monday,1,860,8,6,0,14,False,False,True,False
2007-05-19,2007,5,19,Saturday,1,871,8,7,1,16,False,False,True,False
2008-05-09,2008,5,9,Friday,1,498,4,9,8,21,False,False,True,False
2004-05-23,2004,5,23,Sunday,1,645,6,4,5,15,False,False,True,False
2006-05-18,2006,5,18,Thursday,1,079,0,7,9,16,False,False,True,False
2002-06-14,2002,6,14,Friday,1,408,4,0,8,12,False,False,True,False
2009-05-15,2009,5,15,Friday,1,193,1,9,3,13,False,False,True,False
2005-05-22,2005,5,22,Sunday,1,070,0,7,0,7,True,False,True,False
2003-05-11,2003,5,11,Sunday,1,512,5,1,2,8,False,False,True,False
2007-05-18,2007,5,18,Friday,1,812,8,1,2,11,False,False,True,False
2004-05-22,2004,5,22,Saturday,1,049,0,4,9,13,False,False,True,False
2008-05-08,2008,5,8,Thursday,1,787,7,8,7,22,True,False,True,False
2006-05-17,2006,5,17,Wednesday,1,179,1,7,9,17,False,False,True,False
2002-06-13,2002,6,13,Thursday,1,926,9,2,6,17,False,False,True,False
2009-05-14,2009,5,14,Thursday,1,046,0,4,6,10,False,False,True,False
2005-05-21,2005,5,21,Saturday,1,068,0,6,8,14,False,False,True,False
2004-05-21,2004,5,21,Friday,1,666,6,6,6,18,False,True,True,False
2007-05-17,2007,5,17,Thursday,1,642,6,4,2,12,False,False,True,False
2008-05-07,2008,5,7,Wednesday,1,405,4,0,5,9,False,False,True,False
2003-05-10,2003,5,10,Saturday,1,023,0,2,3,5,False,False,True,False
2006-05-16,2006,5,16,Tuesday,1,846,8,4,6,18,False,False,True,False
2002-06-12,2002,6,12,Wednesday,1,752,7,5,2,14,False,False,True,False
2009-05-13,2009,5,13,Wednesday,1,118,1,1,8,10,True,False,True,False
2005-05-20,2005,5,20,Friday,1,892,8,9,2,19,False,False,True,False
2004-05-20,2004,5,20,Thursday,1,670,6,7,0,13,False,False,True,False
2007-05-16,2007,5,16,Wednesday,1,319,3,1,9,13,False,False,True,False
2008-05-06,2008,5,6,Tuesday,1,667,6,6,7,19,True,False,True,False
2006-05-15,2006,5,15,Monday,1,528,5,2,8,15,False,False,True,False
2003-05-09,2003,5,9,Friday,1,918,9,1,8,18,False,False,True,False
2002-06-11,2002,6,11,Tuesday,1,027,0,2,7,9,False,False,True,False
2009-05-12,2009,5,12,Tuesday,1,730,7,3,0,10,False,False,True,False
2005-05-19,2005,5,19,Thursday,1,168,1,6,8,15,False,False,True,False
2004-05-19,2004,5,19,Wednesday,1,638,6,3,8,17,False,False,True,False
2007-05-15,2007,5,15,Tuesday,1,827,8,2,7,17,False,False,True,False
2008-05-05,2008,5,5,Monday,1,211,2,1,1,4,True,False,True,False
2006-05-14,2006,5,14,Sunday,1,520,5,2,0,7,False,False,True,False
2009-02-19,2009,2,19,Thursday,1,739,7,3,9,19,False,False,True,False
2008-02-20,2008,2,20,Wednesday,1,076,0,7,6,13,False,False,True,False
2004-02-22,2004,2,22,Sunday,1,126,1,2,6,9,False,False,True,False
2002-03-02,2002,3,2,Saturday,1,564,5,6,4,15,False,False,True,False
2006-02-20,2006,2,20,Monday,1,765,7,6,5,18,False,False,True,False
2007-02-20,2007,2,20,Tuesday,1,397,3,9,7,19,False,False,True,False
2003-02-17,2003,2,17,Monday,1,671,6,7,1,14,False,False,True,False
2005-02-21,2005,2,21,Monday,1,327,3,2,7,12,False,False,True,False
2009-02-18,2009,2,18,Wednesday,1,027,0,2,7,9,False,False,True,False
2008-02-19,2008,2,19,Tuesday,1,203,2,0,3,5,False,False,True,False
2004-02-21,2004,2,21,Saturday,1,563,5,6,3,14,False,False,True,False
2002-03-01,2002,3,1,Friday,1,257,2,5,7,14,False,False,True,False
2006-02-19,2006,2,19,Sunday,1,684,6,8,4,18,False,False,True,False
2007-02-19,2007,2,19,Monday,1,833,8,3,3,14,True,False,True,False
2005-02-20,2005,2,20,Sunday,1,646,6,4,6,16,True,False,True,False
